order_id,date,year,month_num,month_name,category,product,region,channel,quantity,unit_price,revenue,cost,profit
3534,2024-05-30,2024,5,May 2024,Electronics,Headphones,North,Online,1,516,516,303,213
3535,2024-05-31,2024,5,May 2024,Home & Garden,Plant Pot,North,Online,3,59,177,99,78
3536,2024-05-31,2024,5,May 2024,Food & Beverage,Coffee Beans,North,Mobile App,3,17,51,21,30
3537,2024-05-31,2024,5,May 2024,Sports,Dumbbells,West,Online,3,39,117,75,42
3538,2024-05-31,2024,5,May 2024,Electronics,Monitor,East,In-Store,2,371,742,300,442
3539,2024-05-31,2024,5,May 2024,Clothing,Jacket,South,Online,1,61,61,33,28
3540,2024-05-31,2024,5,May 2024,Food & Beverage,Energy Drink,East,Online,1,13,13,7,6
3541,2024-05-31,2024,5,May 2024,Clothing,Jeans,East,Online,4,89,356,212,144
3542,2024-06-01,2024,6,Jun 2024,Clothing,Jacket,East,Mobile App,2,56,112,45,67
3543,2024-06-01,2024,6,Jun 2024,Home & Garden,Rug,North,Online,5,63,315,197,118
3544,2024-06-01,2024,6,Jun 2024,Home & Garden,Pillow Set,North,Online,1,55,55,34,21
3545,2024-06-01,2024,6,Jun 2024,Food & Beverage,Coffee Beans,West,In-Store,2,14,28,15,13
3546,2024-06-01,2024,6,Jun 2024,Sports,Yoga Mat,East,In-Store,2,39,78,40,38
3547,2024-06-01,2024,6,Jun 2024,Food & Beverage,Protein Bar,Central,Mobile App,1,20,20,8,12
3548,2024-06-01,2024,6,Jun 2024,Sports,Jump Rope,West,Online,4,49,196,105,91
3549,2024-06-02,2024,6,Jun 2024,Clothing,Dress,North,In-Store,2,49,98,49,49
3550,2024-06-02,2024,6,Jun 2024,Electronics,Headphones,East,Online,3,485,1455,863,592
3551,2024-06-02,2024,6,Jun 2024,Food & Beverage,Protein Bar,North,Online,2,14,28,14,14
3552,2024-06-02,2024,6,Jun 2024,Food & Beverage,Smoothie,South,In-Store,5,11,55,31,24
3553,2024-06-02,2024,6,Jun 2024,Sports,Yoga Mat,North,Online,1,41,41,17,24
3554,2024-06-02,2024,6,Jun 2024,Clothing,Jacket,North,In-Store,5,83,415,179,236
3555,2024-06-02,2024,6,Jun 2024,Clothing,Sneakers,West,Mobile App,4,60,240,104,136
3556,2024-06-03,2024,6,Jun 2024,Sports,Yoga Mat,South,Online,3,45,135,55,80
3557,2024-06-03,2024,6,Jun 2024,Clothing,Jeans,Central,Mobile App,1,72,72,38,34
3558,2024-06-03,2024,6,Jun 2024,Home & Garden,Rug,Central,In-Store,2,45,90,53,37
3559,2024-06-03,2024,6,Jun 2024,Electronics,Laptop,Central,In-Store,3,406,1218,673,545
3560,2024-06-03,2024,6,Jun 2024,Food & Beverage,Energy Drink,East,Mobile App,2,19,38,20,18
3561,2024-06-03,2024,6,Jun 2024,Electronics,Tablet,Central,Online,4,691,2764,1575,1189
3562,2024-06-04,2024,6,Jun 2024,Food & Beverage,Protein Bar,East,Mobile App,1,18,18,8,10
3563,2024-06-04,2024,6,Jun 2024,Home & Garden,Plant Pot,North,Online,4,32,128,62,66
3564,2024-06-04,2024,6,Jun 2024,Clothing,Jacket,Central,Mobile App,4,52,208,99,109
3565,2024-06-04,2024,6,Jun 2024,Sports,Yoga Mat,West,Online,4,26,104,60,44
3566,2024-06-04,2024,6,Jun 2024,Home & Garden,Wall Clock,South,Mobile App,4,52,208,91,117
3567,2024-06-04,2024,6,Jun 2024,Electronics,Smartphone,South,Mobile App,2,652,1304,525,779
3568,2024-06-04,2024,6,Jun 2024,Sports,Dumbbells,North,In-Store,5,27,135,74,61
3569,2024-06-05,2024,6,Jun 2024,Clothing,Jacket,South,In-Store,2,82,164,104,60
3570,2024-06-05,2024,6,Jun 2024,Home & Garden,LED Lamp,South,In-Store,3,51,153,84,69
3571,2024-06-05,2024,6,Jun 2024,Sports,Dumbbells,North,Online,4,43,172,102,70
3572,2024-06-05,2024,6,Jun 2024,Home & Garden,LED Lamp,North,Online,3,66,198,112,86
3573,2024-06-05,2024,6,Jun 2024,Home & Garden,LED Lamp,North,Online,2,34,68,35,33
3574,2024-06-05,2024,6,Jun 2024,Clothing,Jeans,West,In-Store,4,85,340,197,143
3575,2024-06-05,2024,6,Jun 2024,Food & Beverage,Energy Drink,North,Online,2,12,24,14,10
3576,2024-06-06,2024,6,Jun 2024,Sports,Yoga Mat,North,Online,4,35,140,63,77
3577,2024-06-06,2024,6,Jun 2024,Clothing,Dress,North,Online,2,82,164,79,85
3578,2024-06-06,2024,6,Jun 2024,Home & Garden,LED Lamp,Central,Online,1,64,64,29,35
3579,2024-06-06,2024,6,Jun 2024,Clothing,Dress,Central,Online,5,66,330,169,161
3580,2024-06-06,2024,6,Jun 2024,Food & Beverage,Smoothie,West,Online,5,17,85,52,33
3581,2024-06-06,2024,6,Jun 2024,Sports,Water Bottle,West,Online,4,44,176,85,91
3582,2024-06-06,2024,6,Jun 2024,Food & Beverage,Protein Bar,South,In-Store,1,20,20,9,11
3583,2024-06-07,2024,6,Jun 2024,Electronics,Monitor,Central,Online,3,398,1194,734,460
3584,2024-06-07,2024,6,Jun 2024,Sports,Dumbbells,West,Mobile App,1,47,47,24,23
3585,2024-06-07,2024,6,Jun 2024,Food & Beverage,Green Tea,West,In-Store,4,16,64,34,30
3586,2024-06-07,2024,6,Jun 2024,Home & Garden,Pillow Set,South,Online,1,47,47,28,19
3587,2024-06-07,2024,6,Jun 2024,Sports,Running Shoes,North,Online,3,36,108,56,52
3588,2024-06-07,2024,6,Jun 2024,Sports,Jump Rope,East,In-Store,4,38,152,86,66
3589,2024-06-07,2024,6,Jun 2024,Clothing,Jacket,South,Online,5,87,435,183,252
3590,2024-06-08,2024,6,Jun 2024,Home & Garden,Wall Clock,East,Mobile App,1,51,51,22,29
3591,2024-06-08,2024,6,Jun 2024,Electronics,Tablet,South,Online,5,731,3655,1831,1824
3592,2024-06-08,2024,6,Jun 2024,Food & Beverage,Smoothie,South,In-Store,5,12,60,31,29
3593,2024-06-08,2024,6,Jun 2024,Clothing,Jeans,North,Mobile App,2,76,152,97,55
3594,2024-06-08,2024,6,Jun 2024,Food & Beverage,Coffee Beans,West,In-Store,3,20,60,38,22
3595,2024-06-08,2024,6,Jun 2024,Electronics,Smartphone,Central,Mobile App,1,621,621,380,241
3596,2024-06-08,2024,6,Jun 2024,Electronics,Smartphone,South,Mobile App,5,592,2960,1417,1543
3597,2024-06-09,2024,6,Jun 2024,Sports,Dumbbells,North,Mobile App,5,40,200,128,72
3598,2024-06-09,2024,6,Jun 2024,Electronics,Smartphone,East,Mobile App,3,694,2082,1191,891
3599,2024-06-09,2024,6,Jun 2024,Food & Beverage,Coffee Beans,West,Online,5,20,100,49,51
3600,2024-06-09,2024,6,Jun 2024,Home & Garden,Pillow Set,South,Online,5,35,175,100,75
3601,2024-06-09,2024,6,Jun 2024,Home & Garden,LED Lamp,East,Online,5,62,310,125,185
3602,2024-06-09,2024,6,Jun 2024,Sports,Water Bottle,South,Mobile App,5,36,180,78,102
3603,2024-06-09,2024,6,Jun 2024,Food & Beverage,Smoothie,Central,Online,2,13,26,15,11
3604,2024-06-10,2024,6,Jun 2024,Food & Beverage,Smoothie,Central,Online,2,20,40,22,18
3605,2024-06-10,2024,6,Jun 2024,Electronics,Tablet,West,In-Store,4,522,2088,1025,1063
3606,2024-06-10,2024,6,Jun 2024,Food & Beverage,Protein Bar,East,Online,1,20,20,10,10
3607,2024-06-10,2024,6,Jun 2024,Clothing,T-Shirt,Central,In-Store,3,54,162,101,61
3608,2024-06-10,2024,6,Jun 2024,Electronics,Headphones,North,Mobile App,4,351,1404,783,621
3609,2024-06-10,2024,6,Jun 2024,Clothing,Dress,West,In-Store,2,65,130,64,66
3610,2024-06-11,2024,6,Jun 2024,Sports,Running Shoes,South,In-Store,2,27,54,23,31
3611,2024-06-11,2024,6,Jun 2024,Home & Garden,Plant Pot,East,In-Store,2,58,116,54,62
3612,2024-06-11,2024,6,Jun 2024,Sports,Jump Rope,East,In-Store,4,32,128,82,46
3613,2024-06-11,2024,6,Jun 2024,Home & Garden,Pillow Set,North,Online,2,47,94,47,47
3614,2024-06-11,2024,6,Jun 2024,Sports,Yoga Mat,Central,Online,4,26,104,53,51
3615,2024-06-11,2024,6,Jun 2024,Food & Beverage,Green Tea,East,Online,2,13,26,13,13
3616,2024-06-11,2024,6,Jun 2024,Clothing,Jeans,North,In-Store,5,79,395,245,150
3617,2024-06-12,2024,6,Jun 2024,Home & Garden,Plant Pot,North,In-Store,5,36,180,99,81
3618,2024-06-12,2024,6,Jun 2024,Electronics,Headphones,South,Online,1,608,608,348,260
3619,2024-06-12,2024,6,Jun 2024,Clothing,Jeans,North,In-Store,2,86,172,85,87
3620,2024-06-12,2024,6,Jun 2024,Electronics,Smartphone,West,Online,1,621,621,252,369
3621,2024-06-12,2024,6,Jun 2024,Clothing,T-Shirt,East,Online,4,80,320,202,118
3622,2024-06-12,2024,6,Jun 2024,Clothing,Sneakers,West,Online,1,47,47,29,18
3623,2024-06-12,2024,6,Jun 2024,Sports,Jump Rope,North,In-Store,2,31,62,39,23
3624,2024-06-13,2024,6,Jun 2024,Home & Garden,Plant Pot,North,In-Store,4,63,252,160,92
3625,2024-06-13,2024,6,Jun 2024,Home & Garden,LED Lamp,West,Online,4,57,228,137,91
3626,2024-06-13,2024,6,Jun 2024,Clothing,Jeans,South,In-Store,5,72,360,205,155
3627,2024-06-13,2024,6,Jun 2024,Food & Beverage,Coffee Beans,North,Online,4,18,72,44,28
3628,2024-06-13,2024,6,Jun 2024,Food & Beverage,Energy Drink,West,Mobile App,4,15,60,33,27
3629,2024-06-13,2024,6,Jun 2024,Electronics,Monitor,West,Online,1,367,367,159,208
3630,2024-06-13,2024,6,Jun 2024,Electronics,Headphones,East,Mobile App,4,663,2652,1320,1332
3631,2024-06-14,2024,6,Jun 2024,Sports,Yoga Mat,South,In-Store,3,43,129,82,47
3632,2024-06-14,2024,6,Jun 2024,Clothing,Dress,Central,In-Store,5,64,320,156,164
3633,2024-06-14,2024,6,Jun 2024,Electronics,Monitor,West,In-Store,5,709,3545,2187,1358
3634,2024-06-14,2024,6,Jun 2024,Electronics,Smartphone,East,Online,4,484,1936,819,1117
3635,2024-06-14,2024,6,Jun 2024,Clothing,Jacket,Central,In-Store,1,56,56,27,29
3636,2024-06-14,2024,6,Jun 2024,Sports,Yoga Mat,East,Online,5,48,240,117,123
3637,2024-06-14,2024,6,Jun 2024,Electronics,Smartphone,East,Online,5,668,3340,1379,1961
3638,2024-06-15,2024,6,Jun 2024,Sports,Dumbbells,South,In-Store,3,38,114,48,66
3639,2024-06-15,2024,6,Jun 2024,Home & Garden,Wall Clock,North,Online,4,36,144,64,80
3640,2024-06-15,2024,6,Jun 2024,Sports,Jump Rope,South,Online,5,30,150,91,59
3641,2024-06-15,2024,6,Jun 2024,Food & Beverage,Coffee Beans,Central,Mobile App,5,18,90,37,53
3642,2024-06-15,2024,6,Jun 2024,Food & Beverage,Coffee Beans,South,Mobile App,5,15,75,35,40
3643,2024-06-15,2024,6,Jun 2024,Sports,Yoga Mat,North,In-Store,5,47,235,94,141
3644,2024-06-15,2024,6,Jun 2024,Food & Beverage,Protein Bar,South,Mobile App,1,21,21,12,9
3645,2024-06-16,2024,6,Jun 2024,Home & Garden,Wall Clock,South,Mobile App,2,60,120,66,54
3646,2024-06-16,2024,6,Jun 2024,Clothing,Jacket,South,In-Store,3,60,180,101,79
3647,2024-06-16,2024,6,Jun 2024,Food & Beverage,Protein Bar,West,Mobile App,1,19,19,9,10
3648,2024-06-16,2024,6,Jun 2024,Food & Beverage,Green Tea,West,Online,3,14,42,18,24
3649,2024-06-16,2024,6,Jun 2024,Sports,Water Bottle,South,In-Store,5,29,145,84,61
3650,2024-06-16,2024,6,Jun 2024,Home & Garden,Rug,North,Online,3,32,96,57,39
3651,2024-06-17,2024,6,Jun 2024,Clothing,T-Shirt,North,In-Store,4,60,240,104,136
3652,2024-06-17,2024,6,Jun 2024,Sports,Running Shoes,North,Mobile App,4,49,196,102,94
3653,2024-06-17,2024,6,Jun 2024,Sports,Dumbbells,North,Online,2,31,62,28,34
3654,2024-06-17,2024,6,Jun 2024,Home & Garden,Pillow Set,East,In-Store,2,38,76,33,43
3655,2024-06-17,2024,6,Jun 2024,Clothing,Dress,South,Mobile App,3,88,264,154,110
3656,2024-06-17,2024,6,Jun 2024,Home & Garden,Plant Pot,South,Mobile App,1,32,32,17,15
3657,2024-06-17,2024,6,Jun 2024,Clothing,Jacket,East,Online,1,79,79,35,44
3658,2024-06-18,2024,6,Jun 2024,Home & Garden,Rug,North,Mobile App,5,43,215,102,113
3659,2024-06-18,2024,6,Jun 2024,Sports,Dumbbells,Central,Online,1,25,25,16,9
3660,2024-06-18,2024,6,Jun 2024,Sports,Water Bottle,Central,In-Store,2,50,100,61,39
3661,2024-06-18,2024,6,Jun 2024,Electronics,Smartphone,East,Online,1,405,405,251,154
3662,2024-06-18,2024,6,Jun 2024,Food & Beverage,Coffee Beans,Central,Online,5,17,85,43,42
3663,2024-06-18,2024,6,Jun 2024,Home & Garden,LED Lamp,West,Online,4,41,164,91,73
3664,2024-06-18,2024,6,Jun 2024,Electronics,Smartphone,South,Online,1,376,376,185,191
3665,2024-06-19,2024,6,Jun 2024,Food & Beverage,Protein Bar,Central,In-Store,1,11,11,4,7
3666,2024-06-19,2024,6,Jun 2024,Home & Garden,LED Lamp,West,Online,2,35,70,35,35
3667,2024-06-19,2024,6,Jun 2024,Clothing,T-Shirt,South,Mobile App,3,45,135,74,61
3668,2024-06-19,2024,6,Jun 2024,Food & Beverage,Smoothie,West,Mobile App,4,19,76,35,41
3669,2024-06-19,2024,6,Jun 2024,Sports,Running Shoes,South,In-Store,3,38,114,69,45
3670,2024-06-19,2024,6,Jun 2024,Electronics,Tablet,South,Online,5,487,2435,1065,1370
3671,2024-06-19,2024,6,Jun 2024,Food & Beverage,Green Tea,Central,In-Store,5,15,75,36,39
3672,2024-06-20,2024,6,Jun 2024,Food & Beverage,Green Tea,East,Online,3,21,63,27,36
3673,2024-06-20,2024,6,Jun 2024,Sports,Water Bottle,Central,Online,2,50,100,50,50
3674,2024-06-20,2024,6,Jun 2024,Home & Garden,Plant Pot,North,Mobile App,2,57,114,46,68
3675,2024-06-20,2024,6,Jun 2024,Clothing,Sneakers,West,Online,2,84,168,78,90
3676,2024-06-20,2024,6,Jun 2024,Sports,Yoga Mat,North,Mobile App,4,33,132,66,66
3677,2024-06-20,2024,6,Jun 2024,Clothing,Jacket,South,Online,5,60,300,155,145
3678,2024-06-20,2024,6,Jun 2024,Home & Garden,Plant Pot,Central,Online,5,53,265,142,123
3679,2024-06-21,2024,6,Jun 2024,Food & Beverage,Smoothie,North,Online,5,17,85,39,46
3680,2024-06-21,2024,6,Jun 2024,Clothing,Sneakers,North,In-Store,4,65,260,137,123
3681,2024-06-21,2024,6,Jun 2024,Electronics,Monitor,North,Online,5,510,2550,1344,1206
3682,2024-06-21,2024,6,Jun 2024,Electronics,Headphones,South,Online,3,744,2232,1069,1163
3683,2024-06-21,2024,6,Jun 2024,Sports,Water Bottle,South,In-Store,1,47,47,28,19
3684,2024-06-21,2024,6,Jun 2024,Home & Garden,Pillow Set,South,Mobile App,4,47,188,100,88
3685,2024-06-21,2024,6,Jun 2024,Sports,Jump Rope,North,In-Store,1,44,44,21,23
3686,2024-06-22,2024,6,Jun 2024,Sports,Running Shoes,West,Online,3,32,96,61,35
3687,2024-06-22,2024,6,Jun 2024,Sports,Water Bottle,Central,Online,2,27,54,33,21
3688,2024-06-22,2024,6,Jun 2024,Electronics,Tablet,Central,In-Store,2,490,980,632,348
3689,2024-06-22,2024,6,Jun 2024,Electronics,Headphones,South,In-Store,2,511,1022,585,437
3690,2024-06-22,2024,6,Jun 2024,Sports,Water Bottle,North,Mobile App,4,24,96,47,49
3691,2024-06-22,2024,6,Jun 2024,Electronics,Tablet,West,In-Store,2,675,1350,634,716
3692,2024-06-22,2024,6,Jun 2024,Home & Garden,Pillow Set,East,Online,4,44,176,99,77
3693,2024-06-23,2024,6,Jun 2024,Sports,Jump Rope,South,Online,4,40,160,103,57
3694,2024-06-23,2024,6,Jun 2024,Electronics,Tablet,East,In-Store,1,379,379,210,169
3695,2024-06-23,2024,6,Jun 2024,Clothing,Sneakers,Central,Online,2,50,100,62,38
3696,2024-06-23,2024,6,Jun 2024,Sports,Water Bottle,Central,Mobile App,5,49,245,118,127
3697,2024-06-23,2024,6,Jun 2024,Sports,Water Bottle,West,Online,2,41,82,41,41
3698,2024-06-23,2024,6,Jun 2024,Home & Garden,Pillow Set,West,In-Store,2,65,130,81,49
3699,2024-06-24,2024,6,Jun 2024,Food & Beverage,Smoothie,East,Online,2,22,44,25,19
3700,2024-06-24,2024,6,Jun 2024,Food & Beverage,Smoothie,Central,Online,5,14,70,45,25
3701,2024-06-24,2024,6,Jun 2024,Home & Garden,Plant Pot,West,In-Store,5,42,210,124,86
3702,2024-06-24,2024,6,Jun 2024,Home & Garden,Wall Clock,West,In-Store,4,62,248,127,121
3703,2024-06-24,2024,6,Jun 2024,Home & Garden,Wall Clock,Central,Online,5,67,335,178,157
3704,2024-06-24,2024,6,Jun 2024,Food & Beverage,Coffee Beans,Central,Online,4,18,72,45,27
3705,2024-06-24,2024,6,Jun 2024,Home & Garden,Rug,North,In-Store,1,60,60,32,28
3706,2024-06-25,2024,6,Jun 2024,Electronics,Smartphone,West,Mobile App,4,662,2648,1228,1420
3707,2024-06-25,2024,6,Jun 2024,Sports,Dumbbells,East,Online,2,34,68,34,34
3708,2024-06-25,2024,6,Jun 2024,Sports,Jump Rope,South,In-Store,3,40,120,63,57
3709,2024-06-25,2024,6,Jun 2024,Clothing,Sneakers,South,Online,3,81,243,103,140
3710,2024-06-25,2024,6,Jun 2024,Clothing,Jeans,Central,In-Store,2,75,150,87,63
3711,2024-06-25,2024,6,Jun 2024,Sports,Running Shoes,East,In-Store,4,25,100,42,58
3712,2024-06-25,2024,6,Jun 2024,Electronics,Headphones,North,Online,2,484,968,485,483
3713,2024-06-26,2024,6,Jun 2024,Food & Beverage,Coffee Beans,West,In-Store,5,12,60,36,24
3714,2024-06-26,2024,6,Jun 2024,Food & Beverage,Smoothie,North,Online,4,13,52,26,26
3715,2024-06-26,2024,6,Jun 2024,Electronics,Monitor,East,Online,2,712,1424,869,555
3716,2024-06-26,2024,6,Jun 2024,Food & Beverage,Protein Bar,North,In-Store,5,10,50,24,26
3717,2024-06-26,2024,6,Jun 2024,Home & Garden,Wall Clock,Central,Online,5,39,195,124,71
3718,2024-06-26,2024,6,Jun 2024,Sports,Jump Rope,South,In-Store,4,33,132,59,73
3719,2024-06-26,2024,6,Jun 2024,Sports,Dumbbells,Central,Online,1,41,41,16,25
3720,2024-06-27,2024,6,Jun 2024,Electronics,Smartphone,West,In-Store,1,563,563,347,216
3721,2024-06-27,2024,6,Jun 2024,Food & Beverage,Smoothie,Central,Online,5,13,65,38,27
3722,2024-06-27,2024,6,Jun 2024,Clothing,Jeans,East,Online,1,49,49,22,27
3723,2024-06-27,2024,6,Jun 2024,Clothing,T-Shirt,East,In-Store,5,53,265,171,94
3724,2024-06-27,2024,6,Jun 2024,Food & Beverage,Coffee Beans,West,Online,1,16,16,8,8
3725,2024-06-27,2024,6,Jun 2024,Clothing,Dress,West,Mobile App,5,55,275,175,100
3726,2024-06-27,2024,6,Jun 2024,Electronics,Tablet,South,In-Store,5,729,3645,1918,1727
3727,2024-06-28,2024,6,Jun 2024,Electronics,Laptop,North,Online,5,535,2675,1385,1290
3728,2024-06-28,2024,6,Jun 2024,Food & Beverage,Coffee Beans,South,Mobile App,5,11,55,28,27
3729,2024-06-28,2024,6,Jun 2024,Clothing,Dress,Central,Online,3,77,231,111,120
3730,2024-06-28,2024,6,Jun 2024,Electronics,Headphones,North,Online,1,481,481,256,225
3731,2024-06-28,2024,6,Jun 2024,Electronics,Smartphone,West,Online,5,611,3055,1567,1488
3732,2024-06-28,2024,6,Jun 2024,Home & Garden,Plant Pot,East,Mobile App,2,41,82,33,49
3733,2024-06-28,2024,6,Jun 2024,Home & Garden,Pillow Set,Central,In-Store,4,52,208,96,112
3734,2024-06-29,2024,6,Jun 2024,Electronics,Tablet,South,In-Store,2,658,1316,596,720
3735,2024-06-29,2024,6,Jun 2024,Food & Beverage,Green Tea,West,In-Store,2,21,42,25,17
3736,2024-06-29,2024,6,Jun 2024,Sports,Jump Rope,North,In-Store,3,31,93,51,42
3737,2024-06-29,2024,6,Jun 2024,Sports,Water Bottle,North,In-Store,1,33,33,19,14
3738,2024-06-29,2024,6,Jun 2024,Electronics,Tablet,East,Online,3,535,1605,1025,580
3739,2024-06-29,2024,6,Jun 2024,Electronics,Headphones,West,Online,1,720,720,403,317
3740,2024-06-30,2024,6,Jun 2024,Electronics,Monitor,West,Online,5,710,3550,2292,1258
3741,2024-06-30,2024,6,Jun 2024,Food & Beverage,Coffee Beans,Central,Mobile App,3,11,33,15,18
3742,2024-06-30,2024,6,Jun 2024,Home & Garden,Pillow Set,Central,In-Store,4,36,144,64,80
3743,2024-06-30,2024,6,Jun 2024,Electronics,Laptop,North,In-Store,1,548,548,274,274
3744,2024-06-30,2024,6,Jun 2024,Electronics,Headphones,South,Online,3,392,1176,608,568
3745,2024-06-30,2024,6,Jun 2024,Clothing,T-Shirt,North,Online,4,58,232,144,88
3746,2024-06-30,2024,6,Jun 2024,Food & Beverage,Green Tea,Central,Mobile App,2,12,24,12,12
3747,2024-07-01,2024,7,Jul 2024,Electronics,Tablet,Central,Online,5,604,3020,1428,1592
3748,2024-07-01,2024,7,Jul 2024,Clothing,Jeans,Central,In-Store,5,87,435,254,181
3749,2024-07-01,2024,7,Jul 2024,Sports,Water Bottle,North,Online,2,52,104,54,50
3750,2024-07-01,2024,7,Jul 2024,Electronics,Laptop,West,In-Store,3,500,1500,660,840
3751,2024-07-01,2024,7,Jul 2024,Electronics,Monitor,South,In-Store,2,589,1178,641,537
3752,2024-07-01,2024,7,Jul 2024,Clothing,Sneakers,South,In-Store,4,83,332,208,124
3753,2024-07-01,2024,7,Jul 2024,Food & Beverage,Protein Bar,Central,Online,1,11,11,6,5
3754,2024-07-02,2024,7,Jul 2024,Electronics,Laptop,East,In-Store,3,625,1875,1025,850
3755,2024-07-02,2024,7,Jul 2024,Sports,Water Bottle,North,Online,1,35,35,17,18
3756,2024-07-02,2024,7,Jul 2024,Electronics,Headphones,West,Mobile App,2,432,864,364,500
3757,2024-07-02,2024,7,Jul 2024,Sports,Jump Rope,Central,In-Store,5,35,175,90,85
3758,2024-07-02,2024,7,Jul 2024,Home & Garden,Plant Pot,East,Online,1,34,34,19,15
3759,2024-07-02,2024,7,Jul 2024,Home & Garden,Wall Clock,Central,In-Store,1,56,56,27,29
3760,2024-07-02,2024,7,Jul 2024,Sports,Yoga Mat,East,In-Store,5,31,155,71,84
3761,2024-07-03,2024,7,Jul 2024,Food & Beverage,Green Tea,South,Mobile App,1,14,14,8,6
3762,2024-07-03,2024,7,Jul 2024,Electronics,Smartphone,East,Online,1,398,398,240,158
3763,2024-07-03,2024,7,Jul 2024,Electronics,Tablet,South,Online,5,695,3475,1944,1531
3764,2024-07-03,2024,7,Jul 2024,Home & Garden,Plant Pot,South,Mobile App,5,49,245,106,139
3765,2024-07-03,2024,7,Jul 2024,Sports,Yoga Mat,North,Mobile App,2,40,80,34,46
3766,2024-07-03,2024,7,Jul 2024,Electronics,Laptop,East,Online,2,577,1154,491,663
3767,2024-07-03,2024,7,Jul 2024,Electronics,Smartphone,West,Online,1,514,514,284,230
3768,2024-07-04,2024,7,Jul 2024,Food & Beverage,Coffee Beans,West,Online,3,12,36,15,21
3769,2024-07-04,2024,7,Jul 2024,Clothing,Dress,East,Online,2,77,154,94,60
3770,2024-07-04,2024,7,Jul 2024,Home & Garden,Rug,North,Online,2,36,72,46,26
3771,2024-07-04,2024,7,Jul 2024,Home & Garden,Plant Pot,West,Online,3,35,105,51,54
3772,2024-07-04,2024,7,Jul 2024,Clothing,Dress,Central,Mobile App,3,76,228,117,111
3773,2024-07-04,2024,7,Jul 2024,Electronics,Tablet,West,Online,5,433,2165,1251,914
3774,2024-07-04,2024,7,Jul 2024,Food & Beverage,Smoothie,North,In-Store,2,14,28,17,11
3775,2024-07-05,2024,7,Jul 2024,Food & Beverage,Coffee Beans,South,In-Store,4,16,64,39,25
3776,2024-07-05,2024,7,Jul 2024,Home & Garden,Pillow Set,South,In-Store,4,47,188,77,111
3777,2024-07-05,2024,7,Jul 2024,Food & Beverage,Energy Drink,South,In-Store,1,19,19,8,11
3778,2024-07-05,2024,7,Jul 2024,Clothing,Jeans,North,In-Store,2,71,142,83,59
3779,2024-07-05,2024,7,Jul 2024,Electronics,Laptop,South,Mobile App,4,607,2428,1389,1039
3780,2024-07-05,2024,7,Jul 2024,Clothing,Jeans,South,In-Store,2,76,152,65,87
3781,2024-07-05,2024,7,Jul 2024,Sports,Running Shoes,North,Online,2,32,64,33,31
3782,2024-07-06,2024,7,Jul 2024,Home & Garden,LED Lamp,Central,Online,4,43,172,102,70
3783,2024-07-06,2024,7,Jul 2024,Food & Beverage,Coffee Beans,West,Mobile App,2,15,30,13,17
3784,2024-07-06,2024,7,Jul 2024,Sports,Yoga Mat,North,In-Store,3,33,99,61,38
3785,2024-07-06,2024,7,Jul 2024,Food & Beverage,Green Tea,North,Mobile App,1,22,22,9,13
3786,2024-07-06,2024,7,Jul 2024,Electronics,Laptop,East,Online,5,675,3375,2009,1366
3787,2024-07-06,2024,7,Jul 2024,Electronics,Headphones,South,Online,4,415,1660,919,741
3788,2024-07-07,2024,7,Jul 2024,Electronics,Headphones,Central,Online,5,352,1760,842,918
3789,2024-07-07,2024,7,Jul 2024,Food & Beverage,Coffee Beans,East,Online,1,11,11,6,5
3790,2024-07-07,2024,7,Jul 2024,Sports,Jump Rope,Central,In-Store,3,31,93,55,38
3791,2024-07-07,2024,7,Jul 2024,Electronics,Headphones,South,Mobile App,3,395,1185,750,435
3792,2024-07-07,2024,7,Jul 2024,Sports,Yoga Mat,South,In-Store,3,39,117,57,60
3793,2024-07-07,2024,7,Jul 2024,Food & Beverage,Smoothie,South,Online,3,20,60,34,26
3794,2024-07-07,2024,7,Jul 2024,Sports,Running Shoes,West,In-Store,4,45,180,99,81
3795,2024-07-08,2024,7,Jul 2024,Food & Beverage,Smoothie,Central,In-Store,4,13,52,27,25
3796,2024-07-08,2024,7,Jul 2024,Food & Beverage,Energy Drink,Central,In-Store,2,15,30,18,12
3797,2024-07-08,2024,7,Jul 2024,Home & Garden,Wall Clock,East,In-Store,2,49,98,39,59
3798,2024-07-08,2024,7,Jul 2024,Food & Beverage,Smoothie,North,In-Store,1,20,20,9,11
3799,2024-07-08,2024,7,Jul 2024,Food & Beverage,Green Tea,South,Online,2,20,40,21,19
3800,2024-07-08,2024,7,Jul 2024,Clothing,T-Shirt,South,In-Store,1,85,85,37,48
3801,2024-07-08,2024,7,Jul 2024,Electronics,Smartphone,East,In-Store,1,553,553,346,207
3802,2024-07-09,2024,7,Jul 2024,Home & Garden,Plant Pot,Central,Online,1,56,56,31,25
3803,2024-07-09,2024,7,Jul 2024,Home & Garden,LED Lamp,West,Online,3,35,105,54,51
3804,2024-07-09,2024,7,Jul 2024,Home & Garden,LED Lamp,Central,Online,5,51,255,153,102
3805,2024-07-09,2024,7,Jul 2024,Clothing,Jacket,West,Online,5,53,265,135,130
3806,2024-07-09,2024,7,Jul 2024,Food & Beverage,Smoothie,West,Mobile App,4,15,60,32,28
3807,2024-07-09,2024,7,Jul 2024,Electronics,Laptop,Central,Online,1,603,603,241,362
